N,P,K,temperature,humidity,ph,rainfall,label
69,15,8,17.608537455629545,14.820350046196864,7.505418662723904,197.55834837752198,Chickpea
45,58,129,20.01335695977678,48.64854267030418,6.118520242672783,127.76945235534615,Maize
107,20,86,33.74846578910986,92.02291238582876,5.125735354211601,138.36172895062484,Maize
122,12,31,30.67077130822474,77.66692065257982,9.00226421441429,40.939358142538545,Cotton
20,108,175,16.75160959768762,60.68435819273042,7.98120485948194,28.74510027839525,Apple
106,63,63,12.231053734201302,59.54942932502148,7.005535420602476,213.3422179645635,Rice
79,61,36,16.158348072006895,43.908228393981645,7.40123861695017,141.88323197910822,Maize
46,44,165,35.686088370798224,58.76476589317025,4.082823565325958,173.515788919187,Apple
116,134,32,25.782394065212856,70.36295515385697,6.533086469831629,175.02982683903173,Grapes
123,98,110,24.37762209534766,49.979221304876205,4.739681873828493,97.1104761066578,Cotton
24,142,109,26.214693111019876,75.41717058972696,4.833655545656482,152.29811801059842,Grapes
35,48,187,19.488025359798247,88.06597154439318,7.732345358635947,150.87134162362122,Apple
50,143,192,32.36752499332977,27.302896943898062,9.332039371739445,127.98276750134424,Grapes
14,84,74,24.079958479567296,52.833043962298504,6.084042307061418,248.1477565854976,Rice
67,85,66,12.20903876084883,49.08972785051697,4.829595347278018,145.42359302515166,Wheat
20,6,38,12.56870164500864,73.12197314827662,7.6519803983145875,187.8131778126646,Wheat
18,144,91,24.476287077876457,35.48860201218193,9.075597096642035,268.9545934658696,Grapes
33,119,118,36.147850367668504,69.06157868589577,8.289240327183942,260.81294715478043,Rice
77,94,110,17.803881952945005,89.46407478890796,9.060046275434157,267.53737265060795,Rice
124,27,60,34.19060213068917,49.95931758225155,6.933949894469116,95.06138901727388,Cotton
116,66,117,31.111591128103278,92.34735019821292,8.312007963962822,29.725131749641466,Maize
51,117,17,16.03612333288168,99.41208154827915,4.396413179897193,92.57657037090152,Coffee
26,132,188,9.86114985083428,23.123916295523877,5.728957538324426,97.480642082557,Grapes
34,66,22,11.773940142157576,34.04257416669785,5.993114652681744,272.80217082954107,Rice
135,42,186,30.072022868345254,95.73265862746001,6.772292775974622,200.48947972895584,Cotton
105,65,117,14.630356350786883,96.41618103739927,9.446088705643671,42.713700769419596,Wheat
1,133,175,19.641110878757498,22.40282568326123,9.095497985421915,57.635249691086116,Grapes
76,126,43,23.449615647387606,15.289871032433755,4.360963150650781,63.277962900669166,Grapes
131,114,193,29.983670518744756,27.854602000052314,4.605853772047764,195.25724599096063,Cotton
89,17,174,12.106351719166462,99.65709937087335,5.788899517369033,224.44509909094685,Apple
88,104,83,20.665899034101876,29.47996702851907,5.360760741700313,258.9810071371801,Rice
93,139,150,22.964128946966706,57.21909417809399,7.434534100200079,281.49696112413557,Grapes
6,26,155,24.59215026796896,86.96392447302395,9.277766705693088,76.07386695343081,Apple
94,78,186,32.69613072874033,15.754538519185745,9.658665866704556,106.11675075328564,Apple
107,136,34,13.813003295261934,65.9860524742275,7.683058896225449,86.80976084706292,Grapes
73,27,102,32.38867839333737,37.82418860278769,8.864218888966956,119.7357157555863,Maize
38,123,62,29.032050088742245,88.16080281381691,6.8612940814771015,274.2768998638023,Grapes
70,74,200,25.031427774609615,38.37765883671081,4.833292459904254,179.88129360914252,Apple
55,88,71,29.2262138157551,73.06099194424417,6.858005837398256,225.21734745621075,Rice
41,105,75,20.830917977388367,71.98288839047613,7.052528649200967,156.2531476432454,Maize
35,88,150,12.841209510269238,33.04844520192904,8.251728410966763,28.02249990744262,Wheat
83,32,110,28.240345015748726,16.99273118867811,4.907251134127034,37.84634510739238,Coffee
117,140,11,24.12043135522017,49.19546334554417,5.857186445355083,169.54260269247223,Grapes
6,5,44,27.469744175849044,38.87061106906479,5.8297758029732245,219.82335167996712,Rice
53,67,74,18.66956440603191,83.57208646677894,9.640413412743456,79.86188665298735,Maize
128,26,197,35.2805040583232,82.83132020715969,6.3412477460910015,220.69086156986052,Cotton
119,74,72,25.951200162406845,53.30405988856579,8.332601390708138,245.36508502841644,Rice
105,129,53,11.293752541293516,66.16005137779683,8.30519284079641,134.50749898466694,Grapes
46,100,56,21.934276528569317,65.96631837487556,5.199482782740745,227.50454673066116,Rice
122,83,118,30.885596798514122,85.1356007647756,7.159966011979085,132.32032619131184,Cotton
118,9,111,31.988729202582352,50.55020761459499,9.223538517239348,208.58147498849556,Rice
117,64,33,23.242233940701755,37.68841446198378,6.541265404524477,232.39117971083297,Rice
20,124,153,34.926629068273996,36.79300296008708,9.548752046992295,295.7555998896548,Grapes
136,50,82,16.61591836607349,60.11253601826956,4.872532667674634,116.02027205367972,Cotton
25,138,13,20.789481959357385,52.62674543497028,3.9746182769537968,134.269336999742,Grapes
8,60,179,35.03902978861393,51.850386304704514,9.205304788126396,66.04237651602763,Apple
14,114,80,34.9706961209701,21.83781116171482,8.925159666958187,76.73231023570231,Maize
9,108,46,28.822812849680684,75.79992169935682,9.852575205976606,212.763810722349,Rice
121,81,183,33.88223197596883,32.38135516644432,7.848118323919527,274.93867406294436,Cotton
120,6,188,11.392179395121994,30.938012197950037,9.494802730669758,129.7001765618249,Apple
124,12,183,34.05785330526707,49.49721554385584,8.79247376053831,69.99675622028047,Cotton
71,79,202,18.16210127126662,33.588937379130925,8.904328531968556,99.25766082847235,Apple
48,129,132,14.007280162903918,64.21181098848933,7.142506050907317,146.50437393666255,Grapes
90,42,24,15.789599221187753,45.94584718276455,5.94713342666695,100.80079156357242,Maize
36,31,159,21.0046804340055,52.60640814297995,9.481171664277003,84.93498510787882,Apple
67,24,170,16.134806534450444,60.19656165794648,6.265549923941725,224.6036878744681,Apple
49,144,76,18.160573511681772,31.504054933435217,6.948443950397882,22.18088810489325,Grapes
18,47,69,12.74137179329195,27.39463956643556,6.3551315656012015,169.9060865995423,Wheat
99,35,186,17.44836155432276,89.71628364713001,7.114837209345262,240.66717235427157,Apple
59,95,117,25.510687384626433,51.30023844350221,6.511232505550894,94.01146359625616,Maize
88,65,28,21.702128276259067,49.440050428398365,3.8069923749086456,187.71503995014083,Coffee
68,113,132,18.924187828088606,17.06264492346437,9.145108390449272,205.95422936197573,Rice
48,95,179,30.59640216262773,56.82596202251582,6.344120441060927,202.09686560061502,Apple
107,99,203,34.89049116468488,61.65859605854601,7.269239350447032,143.94619830724352,Apple
118,17,87,30.898245308749992,62.06031490210132,4.390801937651117,116.34868062946661,Coffee
36,117,67,18.49442050183623,74.80468056176805,3.5216822270888906,252.38689230173213,Rice
10,39,189,30.537711300856568,29.263437809227014,5.069856599319315,230.84797604596227,Apple
137,52,187,13.237821328242296,35.69118954383322,8.009350605653442,109.30893820906768,Cotton
77,39,64,12.605285252265695,83.72282000981549,4.134844992722423,48.639336054933295,Wheat
76,90,103,18.89230948145584,95.45667304853188,9.316879618473394,39.962497633840435,Maize
1,118,66,32.38490917608647,25.690216273589577,4.876144443879581,46.20872185590422,Coffee
63,104,34,15.993368819475215,56.797861687448766,4.809399131467365,182.0376824113879,Coffee
34,103,26,10.646999539841445,32.41915773560447,4.6616509543775715,34.362084880459136,Wheat
6,7,130,12.645918428025569,19.16629247852849,3.589482963016734,113.66567124000267,Wheat
84,89,161,33.875353081063736,41.993287078847644,8.439554998260702,229.38951713215576,Apple
66,129,173,27.3064719146208,26.357135765842294,9.100220999969654,101.82879029127511,Grapes
41,142,46,16.193473970403318,75.05424431534519,7.430641296743673,232.1996454560761,Grapes
117,87,102,25.014638099582896,59.900385575744224,4.7044798827511185,227.23983662156138,Rice
124,29,197,24.205324974820233,26.369764505166735,5.32577918042163,88.33994287203413,Cotton
23,72,35,27.93873057046731,14.794776602874236,6.545930863135766,222.61256606578323,Rice
45,65,162,15.609076589111197,83.50150621608229,9.607814090389127,227.88190543964402,Apple
18,33,116,34.04056722607641,29.15271893012529,5.083048779633554,130.49219133543346,Maize
67,131,150,17.833562012736376,66.13463123098587,8.182533785087283,78.49689448014206,Grapes
101,23,126,29.068644296106118,42.97528452460012,6.31246862907469,164.91328431593962,Maize
41,78,21,9.270839674068675,64.35179069509306,5.406223029504139,276.1485294640546,Rice
31,65,42,19.6815881929091,41.146211920479864,6.417861996941529,197.8134516161132,Maize
108,24,146,19.069926684397203,21.47680221953386,3.955722992263888,68.07245434037861,Coffee
35,52,114,24.669745314624024,33.17370073596681,8.611599173954321,209.80642507591853,Rice
96,91,188,10.923898843894138,30.1730367172005,5.057132339090989,138.76244158435003,Apple
130,143,26,31.871836112802363,50.80966430980937,8.142637588435012,184.44500566479368,Cotton
72,114,199,15.159199411613002,70.61240537464954,3.9374295772684462,224.069801736424,Apple
135,32,60,28.5695041945547,36.68732244538675,9.61263075946039,163.15536372101565,Cotton
96,63,123,32.25379399872752,15.038014435853144,4.7352959065964715,246.28754493137978,Rice
122,137,151,25.206807122252183,58.62861332676909,9.149549287725314,220.75925105002253,Cotton
69,55,61,30.433789636281976,66.0953160848716,8.68062854153878,190.99038852514596,Maize
12,16,176,28.126321116678163,96.80686248415563,9.694303514121064,61.92040280139371,Apple
48,54,39,19.18147007683862,64.69448906601923,6.558500230052798,252.393852833416,Rice
59,136,118,32.41866933978011,54.5208401065202,8.15534268061409,280.18175271890885,Grapes
129,117,129,17.405280000657417,63.31253982720253,5.872548205041818,58.07630441898396,Cotton
4,18,133,25.4794171983443,93.79945416813433,4.679956723326041,155.7310339824937,Coffee
26,36,56,30.565613982932955,85.24052052174157,6.3356859707740725,91.97107026780024,Maize
7,143,89,19.865512566525222,41.776171069287486,4.560793698486111,229.75747946430695,Grapes
49,59,202,17.640814142428813,34.40387527451381,9.785085585832856,220.6130388093066,Apple
66,124,169,22.212903497046426,36.58649066348234,4.115977543300585,59.16606351857084,Grapes
43,79,69,32.68453403499528,57.38020941550832,7.27095503009677,263.81358141073514,Rice
124,25,183,35.953715483853415,77.98825280565768,7.509368673625958,70.31051178588464,Cotton
57,137,133,24.716435655508793,57.27685181773474,6.943709074393947,241.63800913017388,Grapes
2,91,25,28.114813195450633,19.830490041217683,7.737989668555735,147.04053997658536,Chickpea
85,63,185,35.175589769376295,76.22794023783837,4.243556960076102,111.25969760916604,Apple
69,93,20,11.677568061257919,83.31343106570203,7.0521185549138625,63.99051502343136,Wheat
129,87,127,15.576694473692019,38.89681640029589,5.338160455215114,66.59676320876298,Cotton
1,69,65,29.499880182546207,71.11481357836814,9.517126805126763,204.0055742068503,Rice
101,68,58,32.85333828783915,50.68690349067783,8.377258582014246,173.0196478492995,Maize
34,75,172,33.82524762725288,90.46426459256008,9.724092685822352,53.939747219042694,Apple
97,8,30,20.921129564164033,86.68939800182363,3.7403588463372133,51.330005201854405,Coffee
29,108,84,11.408725146922512,59.187151854629235,5.324852321156536,40.102339786836026,Wheat
115,97,69,21.5832191371489,73.46947693996913,4.750704554485433,226.76732256984525,Rice
7,116,104,15.537450034045971,89.96807428790095,3.5713893587957153,217.9032196937424,Rice
43,123,78,17.302936485901427,56.631662866731695,5.050884673576457,36.24381545757189,Grapes
35,63,196,31.35021265965517,40.93956368203869,7.844166294530745,175.75508101595847,Apple
76,47,175,11.005390911955898,78.81528786022399,4.978969101661239,43.53997115746779,Apple
30,16,21,32.9653715504365,32.925697911483496,6.757622051088757,271.2413242292858,Rice
46,44,125,21.287937306065736,47.41367872851961,9.182035935775993,272.1786425320768,Rice
54,122,191,26.205066788137376,88.45254239118425,7.940050690234082,214.10877116805017,Grapes
105,24,27,11.417845152081828,76.3003212631611,6.025626047398605,277.4805201601671,Rice
120,135,139,18.650885088032567,48.727746451284936,5.883801209037493,245.58394245500597,Grapes
54,94,176,11.419266835233497,32.46802720711874,6.416709209654302,250.33372410771972,Apple
11,98,185,36.8770767081284,44.61328161157234,4.633065222783401,178.37878245844144,Apple
139,17,75,32.37204016032651,38.43295683355924,7.557604911462324,105.0844571040969,Cotton
135,70,112,22.22127642720864,29.143678763171437,5.830578042269476,80.54815400236521,Cotton
2,41,83,15.329194411051198,77.92663056664648,8.95513823527708,110.9616061268223,Maize
29,70,166,36.056889073295686,35.67801026911475,8.341937024370026,194.72172956475924,Apple
22,40,50,18.862220595227576,53.05840243442769,7.407284250189825,67.99851696140689,Maize
91,30,200,13.500745405271342,47.183912427905376,5.830894224956904,91.90198578517541,Apple
114,79,82,25.244400142855483,98.45865456266425,4.8435637227103,150.1209198571391,Coffee
103,112,20,36.35820431406863,47.633932996746964,8.467371930275988,84.78792738984312,Moth Beans
117,47,75,8.91184448260942,20.878493520520912,6.613018233542954,183.64294018106514,Wheat
4,12,100,15.753245423016764,21.725014721199226,4.938400244335088,276.6429359108597,Rice
103,33,151,36.2026710999839,64.80482003636357,4.74911753625604,227.96884366546917,Apple
107,44,6,13.795710232229133,65.54526544949084,4.558565788808698,205.2665987333978,Rice
64,132,14,12.106708787882742,50.013273181508325,8.47383165571581,181.9965703234905,Grapes
120,88,182,25.44946670135429,51.138557538834554,4.965517985921995,155.64951877346402,Apple
29,120,129,33.96583964020903,18.638202124314923,6.870510486561264,71.8647529784354,Chickpea
83,66,85,22.731606676662643,58.42299989347655,6.3898967102275614,268.72950660866866,Rice
31,11,144,37.84127629518812,57.40759488271024,7.209509755061017,89.0930085595685,Moth Beans
15,49,74,28.63181362650939,26.86124139589723,9.113791362375643,45.38386796672869,Maize
37,92,154,10.962987290545074,22.930187205539774,9.053583296523076,228.50421982557728,Apple
35,77,36,37.79069824511368,24.627234191556184,6.386886859679102,68.82111854406426,Moth Beans
113,41,109,20.71051171398156,22.688429198248233,3.5983440047022293,123.38708787244694,Coffee
65,123,88,17.19215398828809,66.43490481616135,6.229240356571541,27.863210064892364,Grapes
104,61,133,25.09007216047426,30.897508106651003,7.379638639514498,58.104888026244566,Maize
84,12,186,17.68578168116924,35.62299308812186,7.069694458227596,68.15060935125555,Apple
1,99,62,11.324559207908448,28.927204397023818,7.6685510771213155,35.12601551454947,Wheat
74,121,202,8.841707617911961,96.37383618257127,4.486084687827734,202.55063394115095,Grapes
66,114,150,21.92783390527166,87.49710183105785,7.637824632196689,252.6881672332666,Rice
54,24,138,33.2364119290165,33.82255601223079,4.668970359960142,123.78168296973159,Coffee
5,128,49,25.511603420398234,42.17070127730284,8.303353476459193,263.1322605276598,Grapes
85,57,101,37.97685312914847,32.050784438229755,5.670160724881152,79.31034772771517,Moth Beans
59,123,27,17.17592205289824,56.30133251363084,8.043330773641303,110.45853775002458,Grapes
100,16,27,16.989287890993616,15.686505792785809,3.806339832999085,61.90488406266481,Coffee
11,21,158,13.464684238831172,71.73764876512443,6.110304163781846,192.51545632648163,Apple
48,68,139,13.590656777347789,58.99160088431718,8.01222094248533,136.7237462619453,Wheat
41,46,83,17.1274486034934,91.28294783389488,4.951971304521562,190.49277042204784,Coffee
81,98,48,31.950929321986994,28.137770852243616,8.589837086702225,231.74562369958304,Rice
34,15,31,35.24809828658428,83.15339516125732,7.5369902918715646,171.70543845715966,Moth Beans
133,102,30,37.27254535546429,82.10864724413756,7.260395341758709,194.48123866269702,Cotton
66,75,101,15.582857899616418,24.937582272652275,5.762712666907758,279.9995874016246,Rice
79,112,40,34.53388833193148,48.276093276394974,6.587689410439152,103.13987807125838,Maize
6,62,113,18.38504860689824,28.633127138428453,7.32303552625826,119.84757494023897,Maize
13,38,59,12.094943899893025,35.9059630393492,6.523757529055299,219.52153455519567,Rice
72,24,196,34.20472782518884,36.63917103542681,7.969205273219585,189.9429337413975,Apple
65,54,189,27.374284531593663,61.836329886216454,6.275660371884541,69.63214746204072,Apple
90,106,73,13.610142165567003,49.38134013140003,4.794548363148994,124.56895218291626,Wheat
129,142,65,21.351072719379673,95.50502114454225,4.869176209926702,150.05896764867074,Cotton
19,56,134,17.187924690410377,24.86783220744244,3.537144120594823,136.59037495521224,Coffee
9,19,59,30.31440140633775,97.73752359711709,5.426129379575504,69.56039671352734,Maize
24,88,126,22.039753934228628,33.834923058426696,8.293072899062526,276.99156551602493,Rice
24,135,101,37.68697439710644,80.46715852883936,8.582641336560702,231.92461575092528,Grapes
53,41,84,10.398553481980178,43.15141365086264,4.7957922694128,153.81692132598292,Wheat
32,130,91,19.166445771178402,26.305000005888996,9.637881579977009,209.05696586930057,Grapes
94,44,42,22.87148487961134,87.77846993117663,6.715377878272811,269.44458285367506,Rice
13,76,123,23.49149979865094,40.562037334335834,9.368663993718418,57.8564115765168,Maize
64,44,82,18.025326013660596,70.66156476350844,8.023297803914438,89.60370809653979,Maize
109,60,161,30.093815273648985,62.714156917449884,8.123573907343445,170.8709467373473,Apple
79,108,158,34.342614545878064,54.57104260761519,4.044279176358855,242.1248832359557,Apple
53,143,39,36.210603617753605,56.64047464777436,4.907943212140356,30.07886093274461,Grapes
124,114,83,32.308726602546166,76.97246061193673,3.556414933084625,293.5570457545882,Cotton
130,140,71,33.6369417613527,21.548470614615887,8.08321689905112,146.46403560130642,Cotton
133,97,91,24.87592277810387,71.46353692837985,5.704405045942464,119.86625709283899,Cotton
24,98,161,32.91593621166298,91.03984072027777,8.53457610288862,101.37739371945658,Apple
116,60,38,17.662314147120206,18.96978494370832,5.6691918075969685,68.4711647269423,Chickpea
135,64,101,20.43557985358906,26.09618717409534,8.743736014712711,240.05754668254775,Cotton
24,142,173,18.053860003501494,75.6303465563747,4.336468823989203,285.6051377994148,Grapes
78,43,173,22.447710195079424,51.60622174903711,4.609588203248053,134.9932418470207,Apple
67,32,155,17.138924794168183,48.7051813899772,5.681609853337194,284.77295314146085,Apple
11,53,75,36.87905411382985,25.779130570804284,6.114319288846549,249.0157370909395,Rice
31,129,7,17.93506313776551,57.58222350172978,5.731697989395062,153.7322134384165,Grapes
127,17,62,11.662900512839443,24.882896762888443,8.387341008148606,207.3792777970649,Cotton
95,40,36,24.18306124867207,54.98935924270648,4.120488912810974,140.9256018093887,Coffee
91,105,35,10.467293090599151,79.67091571070247,5.747788925686324,175.32510748308957,Wheat
30,30,86,12.027860456210552,36.21073477829606,8.85833599689894,36.13688169114406,Wheat
77,90,47,15.206170164530391,55.34761046345655,3.9275012944779006,213.5612461335482,Rice
19,8,139,22.359027296558537,99.31337336812787,9.530998449096689,34.68525116659001,Maize
59,86,109,21.450927223423616,73.0519364084472,9.812427790540884,247.14961524366257,Rice
133,131,5,32.15100237048151,86.35668233224708,4.066836312480513,249.33524639003497,Cotton
92,92,65,30.39265989341611,49.676894164206935,5.364144142436716,85.90748594062765,Maize
42,131,18,21.24849418452848,80.03603938882355,5.88336426262628,109.97825312795247,Grapes
129,124,184,18.54416286120839,17.483788872953678,8.468904759377448,153.80428523920554,Cotton
59,26,10,18.04088849459576,24.570361698633068,7.313931597547096,185.87228812722984,Maize
30,134,107,31.40065654898506,31.464070991125343,7.623940483152431,99.88431796427508,Grapes
4,35,14,10.320514261661078,48.56786551690888,8.34806286603844,184.71122048767515,Wheat
9,123,75,9.17439216570969,86.73405953601564,4.255065596396965,102.78480635774508,Grapes
88,15,94,32.029896244258126,43.77888036776202,8.83254052422568,35.42642045775487,Maize
129,50,162,22.732674178880238,70.2974226423298,8.015966746752923,20.702658853270687,Cotton
125,100,153,12.621729245764419,75.00102935309957,7.19498704125677,48.11999410132315,Cotton
10,14,130,15.678525290159438,64.41168245159736,9.194306142611563,240.24569464559707,Rice
55,132,192,36.02911543044357,44.72280926263171,7.9819606648563655,287.2779048425677,Grapes
82,103,101,33.897486888247016,63.62658738736481,4.790879760838562,138.69660340017896,Coffee
136,116,78,29.525723466539997,43.43484097991818,6.250370438884268,162.5261390590841,Cotton
98,64,119,22.880976725849933,21.21314151547304,6.661874348388693,60.82379100241246,Maize
72,91,195,23.99344988478846,99.38114212399724,3.853392811202596,173.18671604508364,Apple
114,69,174,37.277140430291595,24.937691012395938,9.609680085504358,60.21406275793956,Apple
6,61,55,37.000496961421184,20.22196100990093,4.322894469100023,189.91758407327475,Moth Beans
79,110,196,15.085856136946362,89.55364443181541,7.963752110251052,279.4459095874774,Apple
96,13,60,32.48425333611529,39.957780836788984,6.739878630981633,74.404193926245,Maize
3,26,45,14.559485852076891,69.92553977032165,3.6640463992603047,232.54871361987435,Rice
3,93,36,15.03529435421138,42.294492750952024,9.418383845531915,26.533673543494082,Maize
102,22,19,28.541916597605642,47.66506728832452,8.951755576441172,124.38823308741064,Maize
39,119,66,20.626032078756413,36.5417155934445,6.855250738584548,50.788085176881516,Maize
16,110,159,36.00109668751039,43.50178449819887,4.965230951292449,117.98817276360444,Apple
100,19,32,11.399084258963459,49.320234450442705,4.278386500352603,68.24326365960962,Wheat
102,67,68,23.736548711637198,75.9557819419415,5.825711868365611,123.77878725416271,Maize
123,17,191,35.62082868893914,57.992112704192095,5.134740998694979,136.07134009789343,Cotton
51,85,190,35.20011888600155,95.14660867550002,6.742823686440312,103.5643321330953,Apple
51,36,134,13.370653031739645,17.601713870134695,9.685019495189945,202.5409019535299,Rice
123,141,131,19.50582084281653,57.26387574635442,7.179702356669705,275.4408702499769,Cotton
62,44,40,26.87834488136353,64.24333183952777,9.195558757696627,131.3655140012657,Maize
115,86,118,13.454330635324943,93.13694080238756,7.665624559972975,73.47139750005596,Wheat
61,81,203,37.066247423735575,18.22763303144277,6.541577770158083,95.26092677848337,Apple
6,80,17,35.51068039884768,63.32096430442858,8.969488401493576,257.41222893199057,Rice
91,42,19,13.6749452278065,87.41217385340431,6.516755905107184,178.9158430691011,Wheat
13,75,93,12.337739468820775,34.80578461825435,9.05922029126631,146.49306698133412,Wheat
85,52,192,11.293927698001347,89.36114197305862,5.366091325284898,61.59900857948163,Apple
132,22,26,35.355754989869624,15.637733197589096,4.324403672083124,145.02419171401138,Cotton
129,43,195,14.453815246027457,76.99109810550075,8.974012571922806,97.4207769333535,Cotton
61,93,78,20.95551991349516,94.24773702050416,7.259457048273068,282.1993495432311,Rice
78,66,29,21.906459877038486,70.51899890104535,9.190191348793345,265.7714904175733,Rice
137,113,105,26.291122491036173,51.75651498231852,9.502094124751252,43.32490662823905,Cotton
57,85,180,10.89467203742481,17.85976741665375,3.843221698377275,163.62967001462553,Apple
119,138,175,15.421351628095067,93.12978794574607,6.706203531896758,82.56622005307884,Grapes
132,81,121,35.99951929803264,54.445475151475435,5.899773114076988,134.19603088775278,Cotton
64,94,170,35.32557513224223,16.49372001289153,7.50549374124875,263.7637435139049,Apple
12,18,45,31.61368690424621,73.32461213427352,8.57898366209487,166.64903652901546,Maize
81,99,177,9.36651637205189,55.438003807558204,5.295777382235961,112.91185155707123,Apple
138,58,92,18.348597640086183,24.693697300047322,7.0635096599882985,77.79296244118919,Cotton
51,136,172,27.13639507201291,32.427375600682325,8.035862911391359,242.49031091500402,Grapes
116,43,114,16.83555418378549,19.54619851920278,4.360358930148697,193.6160082712885,Coffee
25,76,124,35.359931495570294,63.38924441493732,8.710028198088107,150.12219799849228,Moth Beans
33,29,101,27.309572285507304,67.4945352156728,7.379101439059028,80.4606503739079,Maize
51,81,149,10.899676145640212,57.49383765856822,9.57703959752737,112.92049201568251,Wheat
111,124,61,35.34296319400253,84.27078343822488,5.672985082436437,286.8364726333082,Grapes
81,57,134,36.766786418745696,88.04675863248917,4.192134030958071,164.58500265442194,Moth Beans
41,135,100,11.069202617038385,66.94369811474888,6.741607686636322,131.3944001856243,Grapes
20,100,125,24.344918857950397,15.097057254839028,4.049188938940409,164.95532777283404,Coffee
41,76,66,17.658237040653777,73.78975039430526,9.704969749273644,236.5588046400912,Rice
112,66,141,20.270901033256948,49.94793265515023,3.7475837328460258,114.55028434779751,Coffee
104,10,72,14.045815564295983,62.637943557469285,8.322424967086771,69.68030161926526,Wheat
16,36,85,25.679705378762446,69.82093177362407,6.860655348110361,182.6122408982553,Maize
119,103,21,36.77299711486761,44.1203488321286,5.859172175989048,204.92674076773667,Rice
136,142,121,23.489719927930985,92.87047144477431,3.92138985285539,218.13560482247678,Cotton
128,135,54,11.22110577671885,25.521838540481184,7.48186831471109,265.19255023298405,Cotton
129,80,116,26.904038937540324,71.75001542616923,7.245410108102114,123.18640555157343,Cotton
59,63,98,18.734511437976707,14.374923876265917,5.297652947632638,40.948661151631924,Chickpea
47,35,172,33.793015536065894,93.51999506484555,9.325418889025997,286.4209062494019,Apple
28,97,190,21.49260193084093,23.67535545847587,5.446304046994156,140.93331582761812,Apple
96,73,89,14.430916581113571,22.160043792691418,6.378242627789479,193.2655876891305,Wheat
9,56,153,14.380284182581434,42.638656442493,6.980079717879397,205.23287982966525,Apple
57,93,150,31.24791407705788,46.12670059936093,4.141484020328231,171.93081101893458,Coffee
20,131,187,16.55515787057491,32.429806219767556,9.465835002967246,77.06159326668308,Grapes
27,35,161,31.20321510944931,64.32046283973273,5.897031375686663,229.92976793228732,Apple
33,88,156,14.811909474384702,52.09061243160887,4.016986968795799,243.4430488565347,Apple
7,131,78,18.193241966078233,16.93910065753352,5.978663511522112,173.72721291284827,Grapes
78,136,113,22.392219595239222,41.490077353955854,7.341296301392516,155.82000264258596,Grapes
86,17,149,36.341318811048765,83.69723056729266,6.78737709965651,51.67481490957992,Moth Beans
87,49,22,36.00655760281168,73.31433199812071,7.945068633838554,43.33856189693991,Moth Beans
68,131,46,14.840658762330804,76.33889340786972,3.855097229234628,114.39902706666099,Grapes
86,118,105,19.259996004297726,74.03805547118303,5.321059905741159,106.41523123383533,Maize
100,24,49,13.162462142850153,40.743679838940864,8.743075691776655,285.1164933677894,Rice
7,85,86,23.691564315954118,22.571097298602727,4.0113196018647095,237.84712239927347,Rice
76,133,21,22.249010480284262,37.43217782684626,8.975110110054128,203.45895408201866,Grapes
86,21,77,35.102196743561386,85.5335358159237,4.08813498929348,163.9061687468942,Moth Beans
42,62,18,35.956157031499316,98.32048860934411,8.840506975306855,66.52817354200907,Moth Beans
128,76,181,20.00016781741293,56.47084326777428,5.809045766903851,292.0109548672309,Cotton
108,113,161,23.15874793615449,14.834230523381631,7.418138004846181,124.26131411077839,Apple
16,27,136,34.97009847506709,26.043853843543697,4.478477540147188,49.725317480334056,Coffee
132,76,86,32.35586798615579,41.69892947719886,3.9234798190411575,157.27609300897743,Cotton
20,12,152,8.906764291263759,63.758339978993675,4.882004505728864,262.9714472284371,Apple
57,63,124,18.14573927416061,20.458053539257,4.318264434615651,266.6668984940976,Rice
109,115,124,21.115807864534876,95.12872768904982,5.499397745149643,23.048524663692337,Maize
138,17,51,15.507715483550367,45.39719590245846,6.792052777670529,266.3902170408891,Cotton
134,20,111,14.627491184161412,92.48224274153478,7.268060566816061,95.47261246496066,Cotton
27,123,112,9.903307592593848,81.12487503710388,8.555155887230356,30.834317183221614,Grapes
50,6,13,27.586395972037007,78.96760543633998,7.699935316789495,255.68569516087908,Rice
4,34,83,16.46530048210844,66.17788386127195,7.39605328082914,260.1549581647219,Rice
4,107,159,10.328537610194342,67.90340826645863,6.135404975908958,185.75224019617332,Apple
93,17,19,15.54459586741946,68.86827822859735,6.532373983744888,179.69258452838764,Maize
95,100,23,32.215887422814895,68.07003928420006,6.152933308097159,246.0474357887546,Rice
7,98,94,33.66348410407916,61.620627900259066,8.889862592392852,238.5940556534578,Rice
63,86,184,22.905534359644438,98.83160558952845,4.972002896309759,267.44932161707175,Apple
137,17,30,20.949263575933635,76.97698879860987,3.5366139618685737,173.66379043188357,Cotton
37,98,158,37.35332785025203,80.81738940175683,7.668447342247932,289.0058917797208,Apple
110,116,158,14.656488059971641,89.03180209719598,4.795757975288521,296.9288189994681,Apple
111,59,178,15.088491059354567,32.545019594423025,9.196736872382779,52.39940157961986,Apple
80,85,96,17.32252156946287,21.20715768217523,8.9978965101226,256.1731651560459,Rice
135,120,181,13.84451369380775,55.528921547479484,3.991055180340518,158.95058765410775,Cotton
103,112,86,19.87747546756225,58.21093982325749,4.180885794650095,127.74344204735333,Coffee
72,57,185,35.39635942810081,85.30963307569293,6.669098190378664,190.43410214739478,Apple
